Movie_ID,Movie_Name,Genre,Description,Rating,Release_Year,Tokenised
1248,golden mission 1248,animation,A curious child befriends a magical creature and explores a hidden kingdom,9.5,2003.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
443,midnight memory 443,action,A warrior seeks revenge after his family is attacked by a ruthless gang,9.6,2005.0,warrior_seek_revenge_family_attacked_ruthless_gang
1113,   hidden journey 1113   ,horror,A family moves into an old house and discovers a terrifying supernatural presence,1.6,2026.0,family_move_old_house_discovers_terrifying_supernatural_presence
1419,crimson road 1419, crime ,Police officers investigate a series of robberies committed by a mysterious gang,3.7,2022.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1703,lonely story 1703,horror,Visitors to an isolated village discover a dark secret hidden by the residents,1.9,1983.0,visitor_isolated_village_discover_dark_secret_hidden_resident
349,broken journey 349,fantasy,A prince must recover a powerful magical object before it falls into evil hands,5.3,2013.0,prince_must_recover_powerful_magical_object_fall_evil_hand
1858,lost city 1858,adventure,A captain leads a crew across the ocean in search of a lost kingdom,9.4,2011.0,captain_lead_crew_across_ocean_search_lost_kingdom
178,lonely kingdom 178,horror,A family moves into an old house and discovers a terrifying supernatural presence,5.0,2002.0,family_move_old_house_discovers_terrifying_supernatural_presence
1302,lonely shadow 1302,adventure,A captain leads a crew across the ocean in search of a lost kingdom 3374 ###,7.1,1997.0,captain_lead_crew_across_ocean_search_lost_kingdom
833,hidden hero 833,crime,A DETECTIVE INVESTIGATES A COMPLICATED MURDER CONNECTED TO ORGANIZED CRIME !!! @#$,5.5,2001.0,detective_investigates_complicated_murder_connected_organized_crime
1524,crimson mission 1524,drama,A talented student works hard to overcome personal and financial challenges,5.6,2021.0,talented_student_work_hard_overcome_personal_financial_challenge
458,lost heart 458,horror,A journalist investigates strange disappearances connected to an abandoned building,8.6,2004.0,journalist_investigates_strange_disappearance_connected_abandoned_building
778,last story 778,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,9.0,1992.0,group_hero_travel_magical_land_defeat_evil_ruler
1042,lonely warrior 1042,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,2.3,2025.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
1975,ancient storm 1975,comedy,A group of friends gets into hilarious trouble during a weekend trip,3.6,1982.0,group_friend_get_hilarious_trouble_weekend_trip
55,lost hero 55,crime,Police officers investigate a series of robberies committed by a mysterious gang,9.4,1986.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1622,brave night 1622,animation,A curious child befriends a magical creature and explores a hidden kingdom,7.8,2026.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1026,midnight hero 1026,fantasy,   A prince must recover a powerful magical object before it falls into evil hands   ,1.2,2016.0,prince_must_recover_powerful_magical_object_fall_evil_hand
678,lost storm 678,comedy,A man pretends to be someone else and becomes trapped in a hilarious situation,2.5,2003.0,man_pretend_someone_else_becomes_trapped_hilarious_situation
114,secret memory 114,crime,   An investigator uncovers corruption involving powerful people in the city   ,8.0,2009.0,investigator_uncovers_corruption_involving_powerful_people_city
1085,unknown storm 1085,fantasy,A mysterious portal transports a student into a world of magic and mythical creatures 3770 ###,1.6,2010.0,mysterious_portal_transport_student_world_magic_mythical_creature
1829,final secret 1829,romance,Two people from different backgrounds begin a complicated romantic relationship 9573 ###,5.5440406976744185,2018.0,two_people_different_background_begin_complicated_romantic_relationship
1095,frozen night 1095,animation,A curious child befriends a magical creature and explores a hidden kingdom,7.7,2020.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
175,final mission 175,romance,Two people from different backgrounds begin a complicated romantic relationship,8.8,2019.0,two_people_different_background_begin_complicated_romantic_relationship
1659,frozen adventure 1659,comedy,An unlucky employee creates chaos while trying to impress a new manager,6.4,1989.0,unlucky_employee_creates_chaos_trying_impress_new_manager
590,dark mission 590,drama,A family struggles with relationships and difficult choices after an unexpected event,5.5440406976744185,1994.0,family_struggle_relationship_difficult_choice_unexpected_event
1935,burning warrior 1935, crime ,Police officers investigate a series of robberies committed by a mysterious gang,7.4,2021.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1681,last secret 1681,drama,A teacher inspires struggling students while facing challenges in his own life,5.9,2021.0,teacher_inspires_struggling_student_facing_challenge_life
19,silent kingdom 19,action,   A police officer uncovers a conspiracy while chasing an international criminal   ,6.4,2004.0,police_officer_uncovers_conspiracy_chasing_international_criminal
424,   burning journey 424   ,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,9.5,2022.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
286,infinite mission 286,crime,An investigator uncovers corruption involving powerful people in the city,5.9,2012.0,investigator_uncovers_corruption_involving_powerful_people_city
1755,lonely city 1755,comedy,A group of friends gets into hilarious trouble during a weekend trip,2.2,2006.0,group_friend_get_hilarious_trouble_weekend_trip
429,unknown world 429,crime,An investigator uncovers corruption involving powerful people in the city,8.3,2023.0,investigator_uncovers_corruption_involving_powerful_people_city
1630,final mission 1630,action,A superhero battles villains who threaten to destroy the world,1.8,1987.0,superhero_battle_villain_threaten_destroy_world
1612,frozen heart 1612,adventure,A captain leads a crew across the ocean in search of a lost kingdom 7292 ###,9.5,2003.0,captain_lead_crew_across_ocean_search_lost_kingdom
670,crimson shadow 670,romance,A musician falls in love with an artist while both struggle with their careers,12.0,2010.0,musician_fall_love_artist_struggle_career
32,broken world 32,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,7.4,1983.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1584,final world 1584,adventure,A captain leads a crew across the ocean in search of a lost kingdom,6.9,1980.0,captain_lead_crew_across_ocean_search_lost_kingdom
723,midnight secret 723,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,4.8,2018.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1234,golden dream 1234,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,8.1,2012.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
215,ancient dream 215, fantasy ,A young warrior discovers magical powers and must protect an ancient kingdom,8.7,2021.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1673,silent heart 1673,animation,A young hero enters a magical world and discovers an unexpected power,1.3,1995.0,young_hero_enters_magical_world_discovers_unexpected_power
1346,wild signal 1346,action,A warrior seeks revenge after his family is attacked by a ruthless gang,9.4,1986.0,warrior_seek_revenge_family_attacked_ruthless_gang
933,unknown road 933,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,8.7,1981.0,scientist_build_intelligent_robot_begin_understand_human_emotion
327,unknown adventure 327,animation,A group of talking animals works together to save their home from danger,7.2,1990.0,group_talking_animal_work_together_save_home_danger
561,infinite adventure 561,animation,A GROUP OF TALKING ANIMALS WORKS TOGETHER TO SAVE THEIR HOME FROM DANGER !!! @#$,6.2,2012.0,group_talking_animal_work_together_save_home_danger
1205,infinite heart 1205,animation,Toys secretly come alive and begin an exciting adventure when humans leave,1.1,2002.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
701,brave storm 701,crime,A young man becomes involved with a criminal organization and struggles to escape,9.8,2022.0,young_man_becomes_involved_criminal_organization_struggle_escape
1860,silent adventure 1860,drama,A teacher inspires struggling students while facing challenges in his own life 4074 ###,1.9,1993.0,teacher_inspires_struggling_student_facing_challenge_life
1284,final world 1284,crime,An investigator uncovers corruption involving powerful people in the city,8.8,2016.0,investigator_uncovers_corruption_involving_powerful_people_city
342,burning heart 342,fantasy,   A prince must recover a powerful magical object before it falls into evil hands   ,1.4,1982.0,prince_must_recover_powerful_magical_object_fall_evil_hand
630,burning shadow 630,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,4.7,1989.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1520,lonely heart 1520,comedy,   Two roommates experience a series of funny misunderstandings and unexpected events   ,3.9,2007.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
361,infinite adventure 361,action,   A superhero battles villains who threaten to destroy the world   ,7.7,1993.0,superhero_battle_villain_threaten_destroy_world
84,wild empire 84,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations,3.2,2021.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
1507,crimson warrior 1507,drama,A teacher inspires struggling students while facing challenges in his own life,6.1,2001.0,teacher_inspires_struggling_student_facing_challenge_life
49,last shadow 49,fantasy,A prince must recover a powerful magical object before it falls into evil hands,6.1,2000.0,prince_must_recover_powerful_magical_object_fall_evil_hand
469,last dream 469,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,10.9,2002.0,group_hero_travel_magical_land_defeat_evil_ruler
156,broken dream 156,action,A police officer uncovers a conspiracy while chasing an international criminal,9.5,2021.0,police_officer_uncovers_conspiracy_chasing_international_criminal
1106,wild storm 1106,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,9.1,2024.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
